
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.1                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Reciprocal Kinematics                                           GnistRear                                           

  WhlTraL  WhlTraR    RCLat   RCVert   RCHeig     ToeL     ToeR  CamberL  CamberR  TotRoll  TransZL  TransZR WhlLoadL WhlLoadR
     [mm]     [mm]     [mm]     [mm]     [mm]    [min]    [min]    [deg]    [deg]    [deg]     [mm]     [mm]      [N]      [N]
   -15.00    25.00   122.16    57.07    37.20     0.00     0.00     0.17    -1.72    -1.96   -15.01    24.98     0.00     0.00
   -15.00    30.00   148.60    53.79    31.42     0.00     0.00     0.17    -1.99    -2.20   -15.01    29.97     0.00     0.00
   -15.00    35.00   179.89    49.91    25.03     0.00     0.00     0.17    -2.25    -2.45   -15.01    34.96     0.00     0.00
   -15.00    40.00   217.53    45.24    17.86     0.00     0.00     0.17    -2.53    -2.69   -15.01    39.94     0.00     0.00
   -15.00     0.00    33.53    68.06    60.70     0.00     0.00     0.17    -0.50    -0.74   -15.01     0.00     0.00     0.00
   -15.00    -5.00    21.24    69.58    64.72     0.00     0.00     0.17    -0.27    -0.49   -15.01    -5.00     0.00     0.00
   -15.00   -10.00    10.12    70.96    68.60     0.00     0.00     0.17    -0.05    -0.25   -15.01   -10.01     0.00     0.00
   -15.00   -15.00     0.00    72.22    72.35     0.00     0.00     0.17     0.17     0.00   -15.01   -15.01     0.00     0.00
   -15.00   -20.00    -9.26    73.37    75.99     0.00     0.00     0.17     0.39     0.25   -15.01   -20.02     0.00     0.00
   -15.00   -25.00   -17.78    74.42    79.55     0.00     0.00     0.17     0.60     0.49   -15.01   -25.03     0.00     0.00
   -15.00   -30.00   -25.64    75.40    83.02     0.00     0.00     0.17     0.80     0.74   -15.01   -30.04     0.00     0.00
   -15.00   -35.00   -32.93    76.30    86.42     0.00     0.00     0.17     1.00     0.98   -15.01   -35.05     0.00     0.00
   -15.00   -40.00   -39.72    77.14    89.76     0.00     0.00     0.17     1.20     1.23   -15.01   -40.07     0.00     0.00
   -20.00     0.00    42.44    68.83    63.96     0.00     0.00     0.39    -0.50    -0.98   -20.02     0.00     0.00     0.00
   -20.00     5.00    55.80    67.00    59.63     0.00     0.00     0.39    -0.73    -1.23   -20.02     5.00     0.00     0.00
   -20.00    10.00    70.65    64.97    55.10     0.00     0.00     0.39    -0.97    -1.47   -20.02    10.00     0.00     0.00
   -20.00    15.00    87.27    62.69    50.32     0.00     0.00     0.39    -1.22    -1.71   -20.02    15.00     0.00     0.00
   -20.00    20.00   106.04    60.12    45.25     0.00     0.00     0.39    -1.47    -1.96   -20.02    19.99     0.00     0.00
   -20.00    25.00   127.41    57.20    39.82     0.00     0.00     0.39    -1.72    -2.20   -20.02    24.98     0.00     0.00
   -20.00    30.00   152.00    53.83    33.95     0.00     0.00     0.39    -1.99    -2.45   -20.02    29.97     0.00     0.00
   -20.00    35.00   180.65    49.91    27.53     0.00     0.00     0.39    -2.25    -2.69   -20.02    34.96     0.00     0.00
   -20.00    40.00   214.48    45.28    20.39     0.00     0.00     0.39    -2.53    -2.94   -20.02    39.94     0.00     0.00
   -20.00     0.00    42.44    68.83    63.96     0.00     0.00     0.39    -0.50    -0.98   -20.02     0.00     0.00     0.00
   -20.00    -5.00    30.35    70.48    68.11     0.00     0.00     0.39    -0.27    -0.74   -20.02    -5.00     0.00     0.00
   -20.00   -10.00    19.34    71.99    72.12     0.00     0.00     0.39    -0.05    -0.49   -20.02   -10.01     0.00     0.00
   -20.00   -15.00     9.26    73.37    75.99     0.00     0.00     0.39     0.17    -0.25   -20.02   -15.01     0.00     0.00
   -20.00   -20.00     0.00    74.63    79.76     0.00     0.00     0.39     0.39     0.00   -20.02   -20.02     0.00     0.00
   -20.00   -25.00    -8.55    75.81    83.43     0.00     0.00     0.39     0.60     0.25   -20.02   -25.03     0.00     0.00
   -20.00   -30.00   -16.48    76.89    87.01     0.00     0.00     0.39     0.80     0.49   -20.02   -30.04     0.00     0.00
   -20.00   -35.00   -23.86    77.90    90.51     0.00     0.00     0.39     1.00     0.74   -20.02   -35.05     0.00     0.00
   -20.00   -40.00   -30.75    78.84    93.95     0.00     0.00     0.39     1.20     0.98   -20.02   -40.07     0.00     0.00
   -25.00     0.00    50.50    69.52    67.15     0.00     0.00     0.60    -0.50    -1.23   -25.03     0.00     0.00     0.00
   -25.00     5.00    63.54    67.57    62.70     0.00     0.00     0.60    -0.73    -1.47   -25.03     5.00     0.00     0.00
   -25.00    10.00    77.93    65.41    58.04     0.00     0.00     0.60    -0.97    -1.72   -25.03    10.00     0.00     0.00
   -25.00    15.00    93.93    63.01    53.14     0.00     0.00     0.60    -1.22    -1.96   -25.03    15.00     0.00     0.00
   -25.00    20.00   111.82    60.33    47.96     0.00     0.00     0.60    -1.47    -2.21   -25.03    19.99     0.00     0.00
   -25.00    25.00   132.01    57.31    42.43     0.00     0.00     0.60    -1.72    -2.45   -25.03    24.98     0.00     0.00
   -25.00    30.00   154.98    53.87    36.49     0.00     0.00     0.60    -1.99    -2.69   -25.03    29.97     0.00     0.00
   -25.00    35.00   181.39    49.91    30.03     0.00     0.00     0.60    -2.25    -2.94   -25.03    34.96     0.00     0.00
   -25.00    40.00   212.11    45.31    22.92     0.00     0.00     0.60    -2.53    -3.18   -25.03    39.94     0.00     0.00
   -25.00     0.00    50.50    69.52    67.15     0.00     0.00     0.60    -0.50    -1.23   -25.03     0.00     0.00     0.00
   -25.00    -5.00    38.64    71.30    71.43     0.00     0.00     0.60    -0.27    -0.98   -25.03    -5.00     0.00     0.00
   -25.00   -10.00    27.77    72.93    75.55     0.00     0.00     0.60    -0.05    -0.74   -25.03   -10.01     0.00     0.00
   -25.00   -15.00    17.78    74.42    79.55     0.00     0.00     0.60     0.17    -0.49   -25.03   -15.01     0.00     0.00
   -25.00   -20.00     8.55    75.81    83.43     0.00     0.00     0.60     0.39    -0.25   -25.03   -20.02     0.00     0.00
   -25.00   -25.00     0.00    77.09    87.21     0.00     0.00     0.60     0.60     0.00   -25.03   -25.03     0.00     0.00
   -25.00   -30.00    -7.96    78.28    90.89     0.00     0.00     0.60     0.80     0.25   -25.03   -30.04     0.00     0.00
   -25.00   -35.00   -15.39    79.39    94.50     0.00     0.00     0.60     1.00     0.49   -25.03   -35.05     0.00     0.00
   -25.00   -40.00   -22.34    80.43    98.04     0.00     0.00     0.60     1.20     0.74   -25.03   -40.07     0.00     0.00
   -30.00     0.00    57.85    70.15    70.28     0.00     0.00     0.80    -0.50    -1.47   -30.04     0.00     0.00     0.00
   -30.00     5.00    70.55    68.08    65.71     0.00     0.00     0.80    -0.73    -1.72   -30.04     5.00     0.00     0.00
   -30.00    10.00    84.49    65.81    60.94     0.00     0.00     0.80    -0.97    -1.96   -30.04    10.00     0.00     0.00
   -30.00    15.00    99.88    63.30    55.93     0.00     0.00     0.80    -1.22    -2.21   -30.04    15.00     0.00     0.00
   -30.00    20.00   116.97    60.52    50.64     0.00     0.00     0.80    -1.47    -2.45   -30.04    19.99     0.00     0.00
   -30.00    25.00   136.09    57.41    45.03     0.00     0.00     0.80    -1.72    -2.70   -30.04    24.98     0.00     0.00
   -30.00    30.00   157.62    53.90    39.02     0.00     0.00     0.80    -1.99    -2.94   -30.04    29.97     0.00     0.00
   -30.00    35.00   182.11    49.91    32.52     0.00     0.00     0.80    -2.25    -3.19   -30.04    34.96     0.00     0.00
   -30.00    40.00   210.22    45.33    25.44     0.00     0.00     0.80    -2.53    -3.43   -30.04    39.94     0.00     0.00
   -30.00     0.00    57.85    70.15    70.28     0.00     0.00     0.80    -0.50    -1.47   -30.04     0.00     0.00     0.00
   -30.00    -5.00    46.22    72.05    74.67     0.00     0.00     0.80    -0.27    -1.23   -30.04    -5.00     0.00     0.00
   -30.00   -10.00    35.52    73.79    78.91     0.00     0.00     0.80    -0.05    -0.98   -30.04   -10.01     0.00     0.00
   -30.00   -15.00    25.64    75.40    83.02     0.00     0.00     0.80     0.17    -0.74   -30.04   -15.01     0.00     0.00
   -30.00   -20.00    16.48    76.89    87.01     0.00     0.00     0.80     0.39    -0.49   -30.04   -20.02     0.00     0.00
   -30.00   -25.00     7.96    78.28    90.89     0.00     0.00     0.80     0.60    -0.25   -30.04   -25.03     0.00     0.00
   -30.00   -30.00     0.00    79.58    94.69     0.00     0.00     0.80     0.80     0.00   -30.04   -30.04     0.00     0.00
   -30.00   -35.00    -7.45    80.79    98.40     0.00     0.00     0.80     1.00     0.25   -30.04   -35.05     0.00     0.00
   -30.00   -40.00   -14.45    81.93   102.03     0.00     0.00     0.80     1.20     0.49   -30.04   -40.07     0.00     0.00
   -35.00     0.00    64.58    70.73    73.35     0.00     0.00     1.00    -0.50    -1.72   -35.05     0.00     0.00     0.00
   -35.00     5.00    76.94    68.55    68.67     0.00     0.00     1.00    -0.73    -1.96   -35.05     5.00     0.00     0.00
   -35.00    10.00    90.45    66.18    63.80     0.00     0.00     1.00    -0.97    -2.21   -35.05    10.00     0.00     0.00
   -35.00    15.00   105.26    63.57    58.69     0.00     0.00     1.00    -1.22    -2.45   -35.05    15.00     0.00     0.00
   -35.00    20.00   121.60    60.69    53.31     0.00     0.00     1.00    -1.47    -2.70   -35.05    19.99     0.00     0.00
   -35.00    25.00   139.73    57.50    47.61     0.00     0.00     1.00    -1.72    -2.94   -35.05    24.98     0.00     0.00
   -35.00    30.00   160.00    53.93    41.54     0.00     0.00     1.00    -1.99    -3.19   -35.05    29.97     0.00     0.00
   -35.00    35.00   182.81    49.91    35.02     0.00     0.00     1.00    -2.25    -3.43   -35.05    34.96     0.00     0.00
   -35.00    40.00   208.72    45.35    27.95     0.00     0.00     1.00    -2.53    -3.68   -35.05    39.94     0.00     0.00
   -35.00     0.00    64.58    70.73    73.35     0.00     0.00     1.00    -0.50    -1.72   -35.05     0.00     0.00     0.00
   -35.00    -5.00    53.20    72.73    77.86     0.00     0.00     1.00    -0.27    -1.47   -35.05    -5.00     0.00     0.00
   -35.00   -10.00    42.68    74.59    82.20     0.00     0.00     1.00    -0.05    -1.23   -35.05   -10.01     0.00     0.00
   -35.00   -15.00    32.93    76.30    86.42     0.00     0.00     1.00     0.17    -0.98   -35.05   -15.01     0.00     0.00
   -35.00   -20.00    23.86    77.90    90.51     0.00     0.00     1.00     0.39    -0.74   -35.05   -20.02     0.00     0.00
   -35.00   -25.00    15.39    79.39    94.50     0.00     0.00     1.00     0.60    -0.49   -35.05   -25.03     0.00     0.00
   -35.00   -30.00     7.45    80.79    98.40     0.00     0.00     1.00     0.80    -0.25   -35.05   -30.04     0.00     0.00
   -35.00   -35.00     0.00    82.10   102.21     0.00     0.00     1.00     1.00     0.00   -35.05   -35.05     0.00     0.00
   -35.00   -40.00    -7.02    83.34   105.94     0.00     0.00     1.00     1.20     0.25   -35.05   -40.07     0.00     0.00
   -40.00     0.00    70.77    71.26    76.38     0.00     0.00     1.20    -0.50    -1.97   -40.07     0.00     0.00     0.00
   -40.00     5.00    82.80    68.98    71.60     0.00     0.00     1.20    -0.73    -2.21   -40.07     5.00     0.00     0.00
   -40.00    10.00    95.88    66.51    66.62     0.00     0.00     1.20    -0.97    -2.45   -40.07    10.00     0.00     0.00
   -40.00    15.00   110.14    63.80    61.42     0.00     0.00     1.20    -1.22    -2.70   -40.07    15.00     0.00     0.00
   -40.00    20.00   125.78    60.84    55.96     0.00     0.00     1.20    -1.47    -2.94   -40.07    19.99     0.00     0.00
   -40.00    25.00   143.03    57.58    50.19     0.00     0.00     1.20    -1.72    -3.19   -40.07    24.98     0.00     0.00
   -40.00    30.00   162.15    53.95    44.06     0.00     0.00     1.20    -1.99    -3.43   -40.07    29.97     0.00     0.00
   -40.00    35.00   183.50    49.91    37.51     0.00     0.00     1.20    -2.25    -3.68   -40.07    34.96     0.00     0.00
   -40.00    40.00   207.51    45.36    30.46     0.00     0.00     1.20    -2.53    -3.92   -40.07    39.94     0.00     0.00
   -40.00     0.00    70.77    71.26    76.38     0.00     0.00     1.20    -0.50    -1.97   -40.07     0.00     0.00     0.00
   -40.00    -5.00    59.64    73.37    80.99     0.00     0.00     1.20    -0.27    -1.72   -40.07    -5.00     0.00     0.00
   -40.00   -10.00    49.32    75.32    85.44     0.00     0.00     1.20    -0.05    -1.48   -40.07   -10.01     0.00     0.00
   -40.00   -15.00    39.72    77.14    89.76     0.00     0.00     1.20     0.17    -1.23   -40.07   -15.01     0.00     0.00
   -40.00   -20.00    30.75    78.84    93.95     0.00     0.00     1.20     0.39    -0.98   -40.07   -20.02     0.00     0.00
   -40.00   -25.00    22.34    80.43    98.04     0.00     0.00     1.20     0.60    -0.74   -40.07   -25.03     0.00     0.00
   -40.00   -30.00    14.45    81.93   102.03     0.00     0.00     1.20     0.80    -0.49   -40.07   -30.04     0.00     0.00
   -40.00   -35.00     7.02    83.34   105.94     0.00     0.00     1.20     1.00    -0.25   -40.07   -35.05     0.00     0.00
   -40.00   -40.00     0.00    84.67   109.76     0.00     0.00     1.20     1.20     0.00   -40.07   -40.07     0.00     0.00
